X,Y,subgeol,subwinrad3,subflocum3,subveg15
730137.27633800000,3846484.77866000000,2,3,1,3
748659.43404700000,3855110.22765000000,6,1,2,3
733821.43482400000,3851566.50458000000,5,3,1,1
728430.62212400000,3841328.80357000000,2,3,1,4
725736.39532500000,3853414.49700000000,1,2,2,0
733142.11696100000,3851371.59088000000,5,3,1,1
752773.52890000000,3842064.38545000000,1,2,1,3
731584.03288100000,3843934.88874000000,2,3,1,11
738426.26170500000,3840802.40795000000,2,3,1,1
730873.30911000000,3844325.90198000000,2,3,1,3
747632.15367400000,3844799.54474000000,1,3,2,4
743824.46589900000,3852249.54210000000,5,3,1,1
730512.30344100000,3848085.85387000000,2,3,2,4
741962.58842400000,3842854.60615000000,6,3,1,1
735332.40138400000,3850643.13729000000,2,2,2,14
735101.88253400000,3849014.68126000000,5,2,1,1
727771.25558600000,3842336.48669000000,1,2,1,8
747765.44696600000,3850463.06997000000,5,3,1,4
728835.33803200000,3847857.27582000000,2,3,1,4
740707.68122400000,3842545.96079000000,6,3,2,3
748265.56696600000,3854494.11389000000,6,2,1,4
742011.90631600000,3845193.94617000000,6,2,1,1
731577.94017400000,3846827.55461000000,2,3,2,4
741827.68498100000,3840087.23560000000,2,3,1,10
738879.63394400000,3840126.68940000000,2,3,2,4
738769.65173700000,3851365.15665000000,5,2,1,4
739644.85878900000,3839206.56008000000,2,2,1,11
739140.80566400000,3843028.02881000000,6,2,3,4
735789.01923900000,3841899.76483000000,2,3,1,3
726354.37684100000,3840776.44156000000,2,3,2,1
751662.01020700000,3848881.99977000000,5,2,1,1
741477.61046800000,3846493.60034000000,6,3,1,1
754665.72325800000,3841591.27864000000,1,2,1,3
752511.18847300000,3848173.35105000000,5,3,1,1
755524.68583500000,3847394.20414000000,5,3,1,14
731313.40719900000,3843307.61651000000,2,3,1,4
750379.89907100000,3843854.19165000000,1,2,1,4
739332.06409500000,3846218.18913000000,6,1,1,4
753734.79723500000,3848630.26427000000,5,3,1,1
730645.08147600000,3849817.82390000000,6,1,1,4
738859.93587500000,3841918.89891000000,5,2,1,10
738317.45223200000,3852208.80364000000,5,3,1,4
734685.33169900000,3850477.13893000000,2,2,1,6
751040.52786300000,3848642.30672000000,5,3,3,1
741350.51982700000,3840139.45297000000,2,3,1,10
729850.07571700000,3846775.53883000000,2,3,2,3
744328.55975600000,3850808.97654000000,5,2,1,1
751409.90807600000,3840730.76590000000,1,2,1,4
736392.52194000000,3845931.58101000000,6,3,1,4
739263.64485700000,3854364.42016000000,5,2,1,3
749354.91175500000,3850356.63450000000,6,2,1,14
727047.96939500000,3849327.18867000000,2,3,2,1
743073.94620000000,3848592.89937000000,5,2,1,1
744422.23966900000,3853188.90506000000,5,3,1,14
755192.14779500000,3842459.39587000000,1,2,1,3
744623.57358000000,3840853.10150000000,6,2,1,4
726678.85503800000,3854966.93941000000,2,3,1,4
745458.06062400000,3846967.86603000000,6,2,1,1
746402.50502000000,3842170.09394000000,1,2,1,4
737792.58658500000,3842557.86233000000,2,3,2,1
728269.27986500000,3842027.75682000000,2,2,2,3
749569.08159500000,3853584.15708000000,6,3,2,4
727463.59684000000,3849771.22370000000,2,3,2,4
742954.91131800000,3854656.71181000000,5,2,1,1
754890.49240800000,3853760.36966000000,1,3,1,1
732651.22159900000,3845644.57068000000,2,3,3,4
740383.83093300000,3853644.46119000000,5,2,2,3
741198.33978400000,3854293.44280000000,5,2,2,1
739272.71968200000,3840057.74500000000,2,3,1,3
732201.57675000000,3852826.02687000000,5,2,1,3
735603.11290400000,3855003.18713000000,6,2,1,0
755062.69856800000,3856346.88130000000,1,3,1,1
754353.15230700000,3849798.45620000000,6,2,2,1
731732.32128000000,3841219.11797000000,2,3,1,1
728601.15156800000,3844526.40105000000,2,2,2,3
736814.66339900000,3856177.14371000000,6,2,1,1
741322.84734900000,3843508.06423000000,6,3,1,1
738230.28535500000,3841909.90300000000,5,2,2,1
748016.43331900000,3853326.85018000000,6,2,1,1
742430.17534800000,3846706.10908000000,5,3,1,4
739592.39078400000,3842710.76629000000,6,2,1,4
743789.12680900000,3839068.65406000000,2,3,1,0
729712.40699500000,3850878.12788000000,6,1,2,4
742650.98467900000,3839870.49206000000,2,3,1,1
753831.68761100000,3856278.39981000000,6,2,1,1
725850.63824500000,3854805.64202000000,1,3,1,3
727438.57866300000,3839708.81122000000,2,3,3,10
750636.10462100000,3839976.30636000000,1,1,1,3
752280.81218800000,3846132.85437000000,5,2,1,1
747829.80604900000,3846005.08472000000,1,2,1,4
729678.42577800000,3849526.77860000000,2,3,1,4
741123.93421600000,3838916.33257000000,2,3,1,3
734557.30219100000,3854734.71591000000,5,2,1,14
727701.30536100000,3850397.34484000000,2,2,1,11
731317.60468300000,3848264.11077000000,1,3,2,4
731752.74966100000,3850740.99376000000,2,2,1,4
745410.66309500000,3839607.65244000000,5,3,1,1
739392.06293600000,3839666.86934000000,2,3,1,5
751259.36861800000,3849889.03103000000,5,2,1,0
748553.78958700000,3845659.41112000000,1,2,1,3
741762.15828400000,3844553.06694000000,6,3,1,1
735036.78968600000,3839288.78211000000,2,3,1,10
734212.57965900000,3851686.41152000000,5,3,1,3
737391.55083200000,3845826.69177000000,6,2,1,4
745452.20080700000,3842919.68489000000,1,2,2,4
738264.96455100000,3842853.23564000000,5,3,2,1
738187.32228500000,3845872.49426000000,6,2,1,4
730224.37757100000,3850599.78262000000,6,1,2,4
725723.79763800000,3847601.79491000000,2,3,3,1
736336.56260000000,3853195.18800000000,5,3,1,14
728177.33632800000,3853072.61657000000,6,3,1,4
741101.10294900000,3853617.94253000000,5,3,2,3
736526.28728200000,3850506.05547000000,5,3,1,14
734436.15162300000,3840444.76319000000,2,3,1,11
748211.97639500000,3855229.11649000000,6,2,3,3
731654.13435800000,3846765.41183000000,2,3,1,4
752667.82161500000,3853842.91984000000,1,3,1,1
755914.19923200000,3844373.44028000000,6,2,2,3
730482.29895800000,3855314.66337000000,6,3,1,1
738750.90720500000,3845997.08627000000,6,3,1,1
729900.83277500000,3853319.45156000000,6,2,1,3
726700.97388400000,3853737.59816000000,2,3,2,3
744611.29249200000,3853966.17200000000,5,3,1,1
731881.39119500000,3851575.17777000000,5,2,2,4
734503.94370400000,3843195.14412000000,2,3,1,8
738089.97240000000,3847408.29245000000,5,3,1,4
729561.69384800000,3847981.72107000000,2,3,1,1
756253.19824200000,3847659.28314000000,5,3,1,10
740825.31462500000,3843200.74514000000,6,3,1,1
730384.31714000000,3839873.63334000000,2,3,1,1
727462.56425400000,3850680.47594000000,2,2,1,4
743848.12631800000,3841249.86060000000,6,2,3,10
745420.89943500000,3842377.66385000000,1,2,1,3
740236.52938200000,3843661.74681000000,6,2,1,4
754509.99296700000,3846673.59840000000,2,3,1,14
733735.53808300000,3853033.09664000000,5,2,1,4
734477.98775500000,3852232.40054000000,2,2,3,3
754175.12205800000,3853626.74033000000,1,1,1,4
741364.24456800000,3855950.17820000000,5,3,1,1
729459.86716000000,3842636.75996000000,2,3,3,3
751622.49889000000,3841830.75228000000,1,2,1,3
755176.86928400000,3853097.67273000000,1,1,1,4
728367.19960500000,3844922.13406000000,2,2,1,3
749473.80119600000,3848143.49795000000,2,3,1,3
726349.63659900000,3852168.65449000000,2,3,1,4
746073.59466600000,3841890.52862000000,1,2,3,3
728721.23117600000,3851726.55738000000,2,3,2,1
730856.75056800000,3850130.27840000000,6,2,1,4
742598.68691100000,3852559.57110000000,5,2,1,10
749793.47839700000,3851202.39006000000,6,3,1,14
753826.45000500000,3853544.60457000000,1,2,1,1
749628.22700400000,3849965.27381000000,6,2,1,3
728190.78560600000,3846260.13433000000,2,2,2,1
755549.57485200000,3840445.38478000000,1,3,1,3
753677.85173700000,3848177.83205000000,2,3,1,14
754586.11673100000,3847534.92573000000,5,3,1,1
738847.37017500000,3840545.15745000000,2,2,1,10
734524.77383200000,3843318.88401000000,2,3,1,4
750308.14101500000,3852545.11469000000,1,3,1,1
741289.09666400000,3840834.01341000000,5,3,1,1
755733.52630400000,3856136.05546000000,1,2,2,1
755940.51372200000,3855898.24896000000,1,3,1,1
731853.91634100000,3853080.95469000000,5,2,1,3
748437.02797000000,3847418.72686000000,5,1,1,4
737821.62769300000,3853549.84911000000,6,3,3,3
740199.62231300000,3851529.00249000000,5,2,2,3
739667.53172700000,3847958.40874000000,5,2,1,3
738423.94356400000,3842780.32326000000,5,3,1,4
743751.41952700000,3856215.20824000000,5,2,1,4
744835.22552800000,3852564.81222000000,5,3,2,1
746939.62742000000,3841213.40558000000,1,1,2,3
732711.32894600000,3843014.61224000000,2,2,1,4
752538.84616500000,3850585.85056000000,6,3,1,10
733097.24238700000,3849064.44303000000,6,2,1,3
730367.33740500000,3841241.66449000000,2,3,2,1
738712.07212000000,3851940.81405000000,5,3,2,4
739105.17218300000,3848040.17280000000,5,2,1,3
751795.71473800000,3844294.13490000000,1,3,2,4
749544.32398100000,3846177.81108000000,1,1,1,4
746170.85716000000,3847573.82566000000,5,1,1,4
726640.62219900000,3846211.06172000000,1,3,1,3
746218.26464200000,3852131.37113000000,5,3,2,1
756086.86484300000,3851137.49754000000,1,2,1,1
731266.38483700000,3842930.70158000000,2,2,2,4
754027.92291400000,3847159.51647000000,5,2,1,14
753417.07825400000,3846370.03699000000,2,2,1,1
750242.15837600000,3842341.72015000000,1,2,1,4
730210.03689100000,3846267.31471000000,2,3,1,3
727438.43909000000,3844940.06489000000,2,2,1,1
732570.01734900000,3854321.40714000000,6,2,2,3
729007.29801200000,3848084.94825000000,2,3,1,8
735242.51766900000,3843178.02153000000,2,2,1,3
742959.76087100000,3852519.58761000000,5,3,1,1
742823.94905400000,3844902.89204000000,6,3,1,1
734631.99852600000,3854152.62609000000,5,2,1,10
752788.86425300000,3853029.54208000000,1,2,1,1
737424.33589900000,3845616.72561000000,6,3,2,4
727324.89495600000,3848474.63063000000,2,3,2,4
756406.60797600000,3846044.10002000000,5,3,1,14
745786.05052200000,3849844.21294000000,5,3,1,14
733818.78593100000,3850837.11654000000,2,3,3,14
737392.32325800000,3853673.43849000000,5,3,1,4
732833.87156000000,3855568.14650000000,6,3,1,1
738168.95970900000,3844969.47248000000,6,2,2,3
754654.65937600000,3845786.79354000000,5,1,1,3
731992.95202600000,3848542.58478000000,6,1,1,4
746846.37226700000,3854397.46969000000,6,3,3,1
741754.33432200000,3851687.12254000000,5,3,1,4
743061.01091400000,3855952.62334000000,5,3,1,1
755584.07892100000,3848543.76659000000,2,2,2,13
734548.86603000000,3844390.23813000000,2,3,1,8
752621.16970200000,3854195.19100000000,6,2,1,1
738697.27446300000,3846070.50332000000,6,3,1,1
753031.03858800000,3841489.66673000000,1,3,1,3
726766.68479900000,3847341.80150000000,2,3,1,8
755212.93465900000,3850924.00913000000,6,2,1,1
752514.88036500000,3843241.40482000000,1,2,1,1
732006.87824500000,3841791.53324000000,2,3,1,1
727668.26726800000,3846637.79772000000,2,2,3,4
734161.61916700000,3849753.67948000000,5,2,2,1
741902.62450500000,3854535.17546000000,5,3,1,1
747790.01063900000,3844136.93897000000,1,3,1,4
755546.05808800000,3855712.68533000000,1,2,2,1
755608.22571600000,3850113.74094000000,6,3,1,1
747990.40591400000,3841438.15279000000,1,2,2,3
741347.15264600000,3851501.75586000000,5,2,1,1
736882.69274200000,3850957.64892000000,5,3,1,14
747372.00487500000,3846945.83839000000,6,3,2,1
731801.70861100000,3856087.01022000000,6,1,1,1
755785.79035800000,3855063.51972000000,1,3,1,1
747899.40061100000,3848924.33321000000,2,3,1,14
750151.14219900000,3839038.99304000000,6,3,1,4
727000.99334600000,3849557.53751000000,2,3,1,4
728106.15526100000,3853468.20281000000,6,2,1,3
738741.99427500000,3847977.95018000000,5,2,2,1
744022.95622900000,3841737.47372000000,6,2,1,4
753264.45015100000,3851824.49546000000,1,2,2,1
751984.65174800000,3841488.78033000000,1,1,1,3
728698.31015900000,3844284.60106000000,2,2,1,4
729764.38983200000,3851550.05864000000,2,2,3,1
737372.57795500000,3841266.80857000000,2,2,2,3
730532.94601500000,3855527.60824000000,6,3,1,1
731151.70168200000,3852171.19906000000,5,3,1,4
756119.71204500000,3850112.70482000000,5,3,1,1
750897.67411800000,3845920.60404000000,1,2,1,1
747186.97256700000,3848587.36707000000,2,3,1,0
748030.97605200000,3841405.97568000000,1,1,2,3
738578.88900300000,3847504.62559000000,5,1,2,4
730528.91019600000,3839220.00969000000,2,3,1,10
733909.67726300000,3849461.06243000000,5,2,1,1
741094.84984300000,3853755.62266000000,5,3,1,3
749187.40619700000,3842484.95132000000,1,3,2,10
731203.47562000000,3849995.39467000000,6,2,2,1
733974.44482500000,3846448.17059000000,1,3,1,4
734487.46478600000,3844068.57906000000,2,3,1,8
727219.06041000000,3839573.20164000000,2,3,2,10
754537.23245800000,3849468.96566000000,5,2,1,1
740048.03743900000,3850347.41973000000,5,3,2,1
739691.88092100000,3840558.18197000000,2,3,1,3
753542.12783000000,3853011.95494000000,1,2,1,4
739413.73867100000,3852507.80583000000,5,2,2,3
756206.51842600000,3839389.34777000000,1,3,1,1
749980.01338500000,3847102.36579000000,2,2,1,14
745848.50184100000,3845140.50486000000,1,1,2,4
745618.94814900000,3848345.47973000000,2,2,1,1
744123.76983400000,3848464.68887000000,5,1,1,3
742584.39628400000,3854858.38325000000,5,2,2,1
748463.51528600000,3844045.15247000000,1,2,2,3
743662.73012000000,3840618.66009000000,5,3,1,10
731418.37853300000,3852840.51905000000,5,2,1,4
750366.39019000000,3840759.72391000000,1,2,1,3
735680.65725000000,3855697.25753000000,6,3,2,10
752082.60675600000,3839305.14491000000,6,2,1,3
742398.49967200000,3848643.44090000000,5,2,1,6
755882.36701200000,3840347.24742000000,1,2,2,4
731691.19975500000,3850425.50452000000,2,2,1,5
735370.85157900000,3839544.07201000000,2,3,1,10
736528.54720100000,3850263.35191000000,5,3,2,14
747608.26335700000,3850068.88278000000,5,3,1,10
752911.80182500000,3841212.78701000000,1,2,2,4
725834.57292500000,3839809.54140000000,2,3,2,10
739941.56118000000,3839658.60302000000,2,3,2,11
752998.65267800000,3856384.75289000000,5,2,1,1
727146.63233500000,3843932.86849000000,1,3,1,4
736966.46649100000,3846966.43502000000,6,2,1,2
737574.93588100000,3842466.58263000000,2,3,1,3
755718.41135700000,3851754.49650000000,1,3,1,1
729344.40277700000,3841959.64405000000,2,3,2,3
746312.01152300000,3850718.03044000000,5,3,2,10
727464.51637500000,3851073.26995000000,1,2,1,3
744145.44499300000,3854997.19101000000,6,3,2,14
730880.29454200000,3842601.02039000000,2,3,2,1
747833.11063500000,3854897.42580000000,6,1,1,4
751873.21392200000,3839507.40673000000,1,2,2,4
736707.93348100000,3848571.85873000000,5,2,1,1
727207.41269200000,3850453.37926000000,2,2,2,4
750218.94014800000,3843169.95176000000,1,2,1,1
750817.59870400000,3852668.88384000000,1,2,1,1
753168.78658900000,3842663.39838000000,1,3,1,1
749680.83366200000,3845128.64176000000,1,3,1,3
752031.31919500000,3854050.60515000000,6,2,3,1
732189.40249800000,3855064.07981000000,6,2,1,3
731857.31004400000,3856189.10009000000,6,2,1,1
730666.93860900000,3850805.95095000000,6,2,2,5
755459.21419600000,3850409.24180000000,6,2,3,1
733387.69040700000,3846269.85263000000,1,3,1,3
732608.47323900000,3849706.55073000000,5,2,3,12
747022.27325300000,3852742.32399000000,6,3,2,4
726020.45383100000,3855704.42234000000,1,2,1,3
728898.24310700000,3840846.90450000000,2,3,1,1
745888.99632400000,3855088.57855000000,6,1,1,3
746209.99394300000,3840588.72948000000,6,2,1,3
745309.12078800000,3849724.21025000000,5,3,1,14
730918.61586500000,3852625.74741000000,5,3,1,4
725856.42234900000,3847214.74633000000,2,3,1,11
743447.76507200000,3856078.76576000000,5,3,1,4
739042.45460600000,3843603.60552000000,6,2,1,4
743268.48321200000,3848384.46270000000,5,2,1,1
754689.24962700000,3847410.69078000000,5,3,1,14
748591.70899100000,3852695.50164000000,6,2,2,1
737913.82241500000,3854272.15832000000,5,3,2,3
753909.11896500000,3845822.28932000000,5,1,1,3
751329.26689200000,3856356.02785000000,5,3,3,1
731629.49129000000,3839557.37387000000,2,3,1,10
744632.50906300000,3848293.37655000000,5,2,1,4
735184.70332200000,3841001.77811000000,2,3,1,4
743917.26465000000,3843836.06952000000,1,3,1,1
750331.77456700000,3854772.65057000000,6,2,1,4
732234.56743600000,3847490.36566000000,2,3,1,4
744447.38188500000,3845105.96790000000,1,2,1,1
748415.56591000000,3847808.56223000000,2,2,2,14
745865.10813500000,3855714.47809000000,5,2,1,4
742777.42072000000,3846549.63095000000,6,3,1,4
754418.37719100000,3855606.54847000000,6,3,1,1
747614.30882900000,3850467.78097000000,5,3,1,4
747661.65250800000,3841043.77410000000,1,3,1,4
746657.82543900000,3839939.90171000000,6,2,2,3
738369.39358800000,3849295.02797000000,2,2,1,5
739634.17300800000,3851075.66254000000,5,3,1,1
746250.33982100000,3854671.89713000000,6,3,1,1
725862.81957300000,3853203.55619000000,2,3,1,4
732138.54090400000,3849648.11505000000,6,2,1,1
732376.31627800000,3855713.52221000000,6,2,2,1
728246.40274500000,3854172.68908000000,6,3,2,4
734055.18945200000,3856187.82308000000,6,3,1,1
749431.54375700000,3841152.07055000000,1,3,1,4
745694.13857000000,3853915.96788000000,6,3,1,14
749950.03876100000,3845923.17093000000,1,2,1,3
748169.60573300000,3855552.61865000000,6,2,1,4
735732.08622600000,3845413.29143000000,6,2,1,1
728624.94799300000,3852148.62547000000,6,3,1,4
740681.12694100000,3849712.80438000000,5,3,1,10
743941.74444100000,3851727.75698000000,5,2,1,1
746145.14158000000,3844227.86415000000,1,3,1,4
731441.92026400000,3841696.85128000000,2,3,1,4
746258.08778300000,3850234.95102000000,5,2,1,14
748271.92679400000,3852713.97142000000,6,3,2,10
729427.12138700000,3846946.94691000000,2,3,1,4
745667.49407600000,3840888.65911000000,6,3,1,1
747776.25414000000,3840402.94964000000,1,2,1,4
744874.04467600000,3839785.32651000000,5,2,1,10
752160.16767200000,3839781.92822000000,1,2,1,4
737132.44324900000,3854238.23096000000,5,3,1,4
735206.53548600000,3851548.39101000000,2,3,1,10
742082.85460800000,3842506.65170000000,6,3,1,4
736451.33958900000,3844424.60742000000,6,2,3,0
748531.39251500000,3853452.43189000000,6,3,1,4
726941.29269400000,3848068.76567000000,2,3,1,8
755721.17393300000,3843219.54106000000,1,3,1,4
730437.86801400000,3841116.74799000000,2,3,1,1
731714.38582200000,3850261.94338000000,2,2,1,5
735287.42331000000,3853822.95784000000,5,2,1,14
737914.28750400000,3843314.58519000000,5,3,2,1
754091.92121300000,3853505.86333000000,1,2,1,4
727460.67282900000,3851192.17298000000,1,2,1,4
739681.27390100000,3855524.09491000000,6,2,1,3
729837.33943500000,3846424.18672000000,2,2,1,3
745409.12244300000,3845479.16485000000,1,2,1,3
744101.23963300000,3851687.57196000000,5,2,1,1
729399.99604000000,3850428.22573000000,1,2,1,4
744198.77736000000,3845987.97646000000,1,2,1,4
730530.05261100000,3849745.35641000000,6,2,1,4
736525.09142000000,3852098.95720000000,5,3,2,10
753994.72936900000,3845924.38923000000,5,2,2,3
748107.54862400000,3852171.63763000000,6,3,1,10
754485.11373000000,3855923.38073000000,6,2,1,4
747343.90361100000,3843062.62705000000,1,2,3,3
734347.14544500000,3846006.88051000000,1,3,1,4
746324.04838700000,3853196.71681000000,6,3,1,1
726999.29459600000,3842926.99461000000,2,3,1,8
746905.41722600000,3847723.28849000000,2,2,1,10
744757.44294100000,3842120.11777000000,1,2,1,10
748683.66167500000,3851004.64987000000,6,3,1,4
739328.38779400000,3850702.75198000000,5,2,3,1
728127.12760800000,3845896.76074000000,2,3,2,4
746782.62078000000,3843356.91703000000,1,2,1,3
745242.13248800000,3848822.17818000000,2,2,1,10
740183.55981200000,3846455.74598000000,6,2,1,3
747277.18364000000,3842528.50772000000,1,1,1,3
732331.58605200000,3841067.75390000000,2,3,1,10
750917.37655900000,3843099.36580000000,1,3,2,3
744461.98905300000,3840113.60073000000,5,3,1,4
756265.95604100000,3853072.75379000000,1,2,1,1
750932.85585700000,3847804.24002000000,2,3,1,14
734303.88804100000,3854801.02445000000,5,3,1,5
740826.24808300000,3846749.43258000000,6,2,3,10
751532.51558700000,3840772.99010000000,1,3,2,4
728512.92822900000,3853183.18305000000,6,3,1,1
739532.82297300000,3842637.91496000000,6,3,2,4
730554.74607600000,3853377.41224000000,6,3,1,1
745329.08868300000,3850709.51998000000,5,2,1,1
726318.79611700000,3854084.86146000000,2,2,1,4
737868.13525800000,3848045.79493000000,5,2,1,1
743226.69005800000,3842592.13828000000,6,3,2,4
744727.34002000000,3850882.74606000000,5,2,1,1
744252.66416400000,3854243.09312000000,5,2,1,1
734123.00598400000,3847200.20796000000,1,3,1,4
736579.64007300000,3855561.41838000000,6,2,1,1
738346.48229400000,3840025.11049000000,2,2,2,4
748139.65055500000,3850717.50147000000,5,3,2,14
726361.55840000000,3852269.52260000000,2,3,2,1
751187.35770900000,3849506.80970000000,5,3,2,1
752577.82956700000,3854843.21513000000,6,2,3,1
735604.62421400000,3842228.78581000000,2,3,1,8
735097.01652700000,3842136.53732000000,2,3,1,11
733099.09054800000,3839403.21588000000,2,3,1,12
730207.32799200000,3841709.31473000000,2,3,1,3
747896.25251200000,3841866.59267000000,1,2,2,3
747549.76598800000,3854906.31763000000,6,2,2,4
734848.38312100000,3851656.64654000000,2,2,1,12
756520.30474300000,3847552.67376000000,5,3,1,10
734996.33461300000,3841698.77747000000,2,2,2,11
731401.85848000000,3839920.98538000000,2,2,1,10
753536.01550500000,3847173.77073000000,2,3,1,1
737156.49488600000,3847825.05082000000,6,1,2,3
737324.04474300000,3851714.88105000000,5,3,3,10
748935.26816700000,3846464.77512000000,1,2,3,14
731071.31041700000,3841198.50952000000,2,3,2,3
732320.36930700000,3841194.83627000000,2,3,1,10
735401.61140100000,3855690.18958000000,6,3,1,10
739131.58401700000,3849543.21813000000,5,3,1,10
747459.11709600000,3852617.19466000000,6,1,1,4
742741.74058000000,3843671.36986000000,1,3,1,4
754340.28991400000,3841384.00939000000,1,3,2,3
739915.84519700000,3842390.97957000000,6,3,2,4
727611.68968800000,3840145.92464000000,2,3,1,10
750456.66218900000,3852121.05215000000,6,3,1,1
728949.69578500000,3852600.94605000000,6,2,1,1
747474.50411300000,3845900.27915000000,1,2,2,3
742741.25011900000,3852775.36339000000,5,2,3,5
736422.84653200000,3847136.86385000000,1,2,1,2
747216.66453600000,3853230.34604000000,6,2,1,4
737731.75795800000,3852460.29868000000,5,2,1,3
732615.52063300000,3852270.47367000000,5,3,1,3
736744.21828300000,3852751.69651000000,5,3,2,10
745534.38949000000,3840523.98809000000,6,3,1,4
726435.01560900000,3844130.80442000000,2,2,1,8
729732.01594600000,3854870.11405000000,6,2,1,1
752180.75340400000,3843110.65259000000,1,2,1,1
736737.62746300000,3840313.55095000000,2,3,1,4
744300.26673700000,3850169.17732000000,5,3,2,1
751453.77135100000,3849983.99148000000,5,2,1,10
727154.76179300000,3845910.38491000000,1,2,1,4
736986.64869300000,3854129.47160000000,5,3,1,5
727217.35314500000,3851516.41272000000,2,3,1,12
730754.20616700000,3845695.03907000000,2,3,2,6
752690.15499900000,3840326.19499000000,1,3,2,3
731260.32210500000,3845673.21134000000,2,3,3,10
753937.45829700000,3847069.35232000000,5,3,1,14
732669.58883600000,3848672.78089000000,6,2,2,4
751989.30016900000,3851706.17072000000,1,3,1,1
739232.95252000000,3854094.94708000000,5,3,1,1
735510.87480300000,3854363.90304000000,5,3,1,10
746051.01308900000,3848459.29754000000,2,2,2,10
729703.25018700000,3840753.08299000000,2,3,1,1
734436.40349900000,3849287.81127000000,5,2,1,1
730192.76466300000,3844669.24287000000,2,2,1,3
730136.66747600000,3841108.59961000000,2,3,1,1
750938.02632400000,3841944.53207000000,1,3,1,1
756467.89697400000,3853910.78495000000,1,2,2,1
740986.50574700000,3839868.25891000000,2,2,1,4
730620.54852500000,3839708.19858000000,2,3,1,1
742658.87825500000,3843969.64245000000,1,3,1,1
752933.86538300000,3842408.94640000000,1,2,1,3
737120.02333500000,3856296.95491000000,6,3,2,4
756344.53470000000,3854292.47151000000,1,2,1,8
735238.68712500000,3849442.39360000000,2,2,1,10
737988.71372600000,3854291.16245000000,5,3,1,3
745018.56529900000,3852956.45973000000,5,3,1,14
756374.21228600000,3841147.81972000000,1,1,1,3
741080.49627600000,3851535.53397000000,5,3,1,1
742384.25069800000,3849424.32838000000,2,3,1,10
730788.14636400000,3841511.26801000000,2,3,2,3
728345.76147800000,3848884.86664000000,2,3,1,8
733623.79389800000,3849967.90298000000,2,2,2,10
740353.63860700000,3847546.66451000000,5,2,2,1
737519.28571800000,3843246.45031000000,5,3,1,3
741872.74469300000,3854055.99379000000,5,2,1,1
726734.54760100000,3853873.95033000000,2,3,2,4
738653.71179300000,3844778.36828000000,6,2,1,4
752326.79713100000,3850397.46418000000,5,3,1,10
753463.56395700000,3846011.12646000000,5,2,1,3
738267.83292900000,3854065.04919000000,6,3,1,4
749779.88897100000,3839447.28815000000,6,3,2,4
735547.94756400000,3844323.77654000000,5,3,1,4
738033.82820900000,3846164.50629000000,6,2,1,1
730464.98064700000,3852134.62080000000,5,2,3,4
742015.60436400000,3844796.79489000000,6,3,1,1
750324.36771200000,3853035.89386000000,1,3,1,1
735478.62282800000,3844182.04730000000,5,2,2,3
743396.40082000000,3841464.64940000000,6,2,1,10
751640.10733500000,3853595.04329000000,1,1,1,4
729258.09019400000,3855681.36190000000,2,2,1,3
750530.06480000000,3843483.71372000000,1,3,1,4
727253.15111000000,3845076.00856000000,2,3,1,1
755759.62280500000,3842097.64166000000,1,2,1,3
742986.34737200000,3848816.99769000000,5,2,1,1
752998.60981700000,3841156.88473000000,1,2,1,3
753008.03156000000,3852908.96737000000,1,2,1,1
738184.18845400000,3848344.53622000000,5,2,1,1
751393.95540400000,3847092.10834000000,2,2,1,14
747510.80301000000,3847223.12703000000,5,1,1,4
736601.57389700000,3850928.31506000000,5,3,1,14
732139.01071200000,3844944.65451000000,2,3,1,4
733195.22478000000,3853323.50392000000,5,2,1,3
727419.62362100000,3855806.35789000000,6,3,1,4
726821.40702700000,3854601.08635000000,2,2,1,4
747148.41467200000,3843608.39490000000,1,2,1,3
730575.77307900000,3850433.51454000000,6,2,2,4
729098.58159800000,3855654.41594000000,2,3,1,0
737593.82533600000,3841804.46690000000,2,2,1,4
734528.92937500000,3846639.08577000000,1,3,1,2
747119.62336800000,3850231.81884000000,5,3,1,10
739521.09983100000,3845033.23294000000,6,2,1,4
742433.72548100000,3847519.93089000000,5,2,2,1
745928.04985800000,3855268.25584000000,5,2,2,3
746120.05453700000,3841627.45241000000,1,2,1,10
735110.95661100000,3850993.60634000000,2,2,2,4
738390.98682200000,3853015.13769000000,5,3,1,4
728937.12686300000,3847382.69852000000,2,3,1,0
749274.20354600000,3848155.83804000000,2,3,1,11
728314.55514900000,3848068.15183000000,2,3,1,8
755944.06235900000,3854302.46426000000,1,3,1,1
731961.09132700000,3847076.15453000000,1,3,1,4
726888.33675900000,3849955.18887000000,2,2,2,4
729233.09531800000,3856244.89163000000,1,2,1,4
753066.16360000000,3847518.12097000000,2,3,3,14
746162.30651000000,3841159.96398000000,1,3,1,4
742903.41462700000,3850038.74038000000,5,3,1,1
745863.88074500000,3850919.00529000000,5,3,1,14
733224.43048800000,3853654.67531000000,5,2,2,3
740450.09691800000,3839969.54725000000,2,3,2,1
736994.78401900000,3839997.16231000000,2,3,1,4
730288.83641500000,3852121.21618000000,2,3,1,1
747551.69527000000,3842723.75550000000,1,2,2,3
735079.41256900000,3855091.46933000000,5,2,1,10
746816.01361600000,3840035.18536000000,6,1,1,3
748796.01132800000,3843214.74411000000,1,1,3,3
